区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
西城,六铺炕二区 ,3室1厅,78.8,840,106599,,西,简装,无电梯,中楼层(共4层)1953年建板楼,,-
,,,,,,,,,,,,
西城,小红庙 ,3室1厅,68.78,639,92905,,南北,简装,无电梯,低楼层(共6层)1983年建板楼,,-
,,,,,,,,,,,,
西城,京师吉地 ,1室1厅,62.27,934,149992,,西,其他,有电梯,低楼层(共20层)2011年建板塔结合,,-
,,,,,,,,,,,,
西城,华龙大厦 ,3室1厅,265.55,1480,55734,,西,简装,有电梯,中楼层(共25层)2006年建塔楼,,-
,,,,,,,,,,,,
西城,阳光丽景 ,3室2厅,131.59,2050,155787,,西南,简装,有电梯,低楼层(共18层)2003年建板塔结合,,-
,,,,,,,,,,,,
西城,右安门内西街1号院 ,2室2厅,115.42,980,84908,房本满五年,南北,其他,无电梯,高楼层(共6层)1998年建板楼,,-
,,,,,,,,,,,,
西城,广安门内大街 ,3室1厅,77.28,593,76734,房本满五年,南北,简装,无,高楼层(共6层)1988年建板楼,,-
,,,,,,,,,,,,
西城,南露园 ,3室1厅,77.8,760,97687,房本满五年,南北,简装,无电梯,顶层(共6层)1993年建板楼,,-
,,,,,,,,,,,,
西城,新外大街甲8号院 ,2室1厅,61.1,850,139117,房本满五年,东西,简装,无,高楼层(共6层)1980年建板楼,,-
,,,,,,,,,,,,
西城,新街口西里一区 ,4室1厅,111.06,900,81038,房本满五年,东西,简装,无电梯,顶层(共6层)2004年建板楼,,-
,,,,,,,,,,,,
西城,裕中东里 ,2室1厅,83.3,980,117648,房本满五年,南北,简装,有电梯,低楼层(共16层)1994年建塔楼,,-
,,,,,,,,,,,,
西城,三义西里 ,2室1厅,56.96,480,84270,房本满五年,南北,其他,无电梯,中楼层(共5层)1981年建板楼,,-
,,,,,,,,,,,,
西城,凌云居 ,3室2厅,127.56,938.8,73597,房本满五年,东北,简装,有电梯,低楼层(共22层)2000年建塔楼,,-
,,,,,,,,,,,,
西城,立恒名苑 ,2室1厅,176.2,1200,68105,房本满五年,东南,简装,无,低楼层(共23层)2002年建塔楼,,-
,,,,,,,,,,,,
西城,裕中东里 ,3室1厅,74.6,900,120644,房本满五年,南北,简装,无电梯,底层(共6层)1988年建板楼,,-
,,,,,,,,,,,,
西城,立恒名苑 ,4室2厅,263.04,1595,60638,房本满五年,南北,简装,有电梯,中楼层(共25层)2002年建塔楼,,-
,,,,,,,,,,,,
西城,德胜凯旋 ,3房间1卫,89.56,420,46896,房本满五年,南,精装,有电梯,中楼层(共18层)2007年建塔楼,,-
,,,,,,,,,,,,
西城,裕中西里 ,2室1厅,60.7,750,123559,房本满五年,东西,其他,无电梯,底层(共6层)1982年建板楼,,-
,,,,,,,,,,,,
西城,牛街东里 ,1室1厅,54.67,450,82313,房本满五年,南,精装,有电梯,低楼层(共19层)1999年建塔楼,,-
,,,,,,,,,,,,
西城,德胜里一区 ,3室1厅,68.2,870,127566,房本满五年,南北,简装,无,顶层(共5层)1986年建板楼,,-
,,,,,,,,,,,,
西城,玉桃园三区 ,2室1厅,60.5,635,104959,房本满五年,东西,精装,无,中楼层(共6层)1997年建板楼,,-
,,,,,,,,,,,,
西城,裕中西里 ,2室1厅,50.4,650,128969,房本满五年,南,简装,无,低楼层(共6层)1984年建板楼,,-
,,,,,,,,,,,,
西城,京师吉地 ,1室0厅,60.3,880,145937,房本满五年,西,精装,有电梯,低楼层(共20层)2011年建板塔结合,,-
,,,,,,,,,,,,
西城,德胜里一区 ,2室1厅,50.1,750,149701,房本满五年,南,精装,无,中楼层(共5层)1980年建板楼,,-
,,,,,,,,,,,,
西城,西环景苑 ,2室1厅,84.15,647.9,76994,房本满五年,南北,精装,无,低楼层(共19层)2001年建塔楼,,-
,,,,,,,,,,,,
西城,考拉社区 ,1室0厅,37.43,340,90837,房本满五年,西,其他,无,中楼层(共21层)2006年建塔楼,,-
,,,,,,,,,,,,
西城,红山世家 ,2室1厅,90.95,950,104453,房本满五年,西,精装,无,低楼层(共26层)2011年建板塔结合,,-
,,,,,,,,,,,,
西城,德胜置业 ,2室1厅,170.41,920,53988,房本满五年,北,简装,有电梯,中楼层(共20层)2005年建板楼,,-
,,,,,,,,,,,,
西城,万博苑 ,4室2厅,171.41,1600,93344,房本满五年,南北,精装,无电梯,高楼层(共6层)2000年建板楼,,-
,,,,,,,,,,,,
西城,荣丰2008 ,1室0厅,28.09,295,105020,房本满五年,北,简装,无,低楼层(共20层)2004年建塔楼,,-
,,,,,,,,,,,,
西城,法源寺西里小区 ,1室1厅,51.27,460,89722,,南,精装,无电梯,中楼层(共6层)1998年建板楼,,-
,,,,,,,,,,,,
西城,虎坊路小区 ,2室1厅,50.99,585,114729,,南,其他,无电梯,中楼层(共4层)1955年建板楼,,-
,,,,,,,,,,,,
西城,立恒名苑 ,3室2厅,232.67,1300,55874,,东南,简装,无,低楼层(共23层)2002年建塔楼,,-
,,,,,,,,,,,,
西城,新文化街 ,1室1厅,49.9,750,150301,,东,精装,无,高楼层(共18层)1987年建塔楼,,-
,,,,,,,,,,,,
西城,西豪逸景 ,3室1厅,138.02,1150,83322,,西北,简装,无,低楼层(共28层)2007年建塔楼,,-
,,,,,,,,,,,,
西城,新风南里 ,2室1厅,66.6,860,129130,房本满五年,东东南,简装,无电梯,中楼层(共6层)1992年建板楼,,-
,,,,,,,,,,,,
西城,法源寺西里小区 ,2室1厅,76.33,620,81227,房本满五年,东西,其他,无电梯,顶层(共6层)1998年建板楼,,-
,,,,,,,,,,,,
西城,乐城 ,1室1厅,42.88,375,87454,房本满五年,北,简装,有电梯,低楼层(共24层)2004年建板塔结合,,-
,,,,,,,,,,,,
西城,新外大街10号院 ,2室1厅,66.6,850,127628,房本满五年,南北,简装,无电梯,中楼层(共5层)1980年建板楼,,-
,,,,,,,,,,,,
西城,阳光丽景 ,1室1厅,63.11,1009,159880,房本满五年,北,精装,无,低楼层(共18层)2003年建板塔结合,,-
,,,,,,,,,,,,
西城,前门西大街 ,1室0厅,37.27,428,114838,房本满五年,南,简装,有电梯,高楼层(共11层)1970年建板楼,,-
,,,,,,,,,,,,
西城,太平里 ,2室1厅,79.51,600,75463,房本满五年,东西北,简装,无电梯,中楼层(共6层)1998年建板楼,,-
,,,,,,,,,,,,
西城,教场口6号院 ,1室1厅,54.42,655,120361,房本满五年,南,其他,无,顶层(共6层)2003年建板楼,,-
,,,,,,,,,,,,
西城,清芷园 ,2室1厅,82.98,870,104845,房本满五年,西北,精装,有电梯,中楼层(共18层)2003年建板塔结合,,-
,,,,,,,,,,,,
西城,新街口西里一区 ,2室1厅,92.06,828,89942,房本满五年,西,简装,无电梯,高楼层(共7层)2003年建板楼,,-
,,,,,,,,,,,,
西城,自新路 ,2室1厅,51.09,546,106871,房本满五年,西南北,其他,无,底层(共6层)1978年建板楼,,-
,,,,,,,,,,,,
西城,新康街3号院 ,2室1厅,61.5,760,123578,房本满五年,南北,精装,无电梯,中楼层(共6层)1991年建板楼,,-
,,,,,,,,,,,,
西城,第三区 ,3房间1卫,89.15,534.9,60000,房本满五年,南,其他,有电梯,中楼层(共18层)2012年建板楼,,-
,,,,,,,,,,,,
西城,广安门外南街67号院 ,2室1厅,54.01,480,88873,房本满五年,南北,其他,无电梯,高楼层(共6层)1991年建板楼,,-
,,,,,,,,,,,,
西城,阜成门南大街 ,2室1厅,60.7,610,100495,房本满五年,东西,简装,有电梯,低楼层(共14层)1985年建板楼,,-
,,,,,,,,,,,,
西城,五路通北街1号 ,2室1厅,51.5,660,128156,房本满五年,南,精装,无电梯,中楼层(共5层)1958年建板楼,,-
,,,,,,,,,,,,
西城,第三区 ,3房间1卫,69.29,400,57729,,南,精装,有电梯,中楼层(共18层)2009年建板楼,,-
,,,,,,,,,,,,
西城,北广家园 ,3室2厅,138.42,1500,108366,,西,精装,有电梯,中楼层(共16层)2005年建板塔结合,,-
,,,,,,,,,,,,
西城,裕中东里 ,2室1厅,59,735,124577,,南北,精装,无电梯,高楼层(共6层)1988年建板楼,,-
,,,,,,,,,,,,
西城,德胜凯旋 ,2房间1卫,62.28,320,51381,,北,其他,有电梯,中楼层(共18层)2007年建塔楼,,-
,,,,,,,,,,,,
西城,德胜凯旋 ,1房间1卫,57.01,310,54377,,北,精装,有电梯,低楼层(共18层)2007年建塔楼,,-
,,,,,,,,,,,,
西城,裕中西里 ,3室1厅,86.91,1076,123807,,东西北,其他,有电梯,底层(共20层)1991年建塔楼,,-
,,,,,,,,,,,,
西城,鸭子桥北里 ,2室1厅,51.98,435,83687,,南,简装,无电梯,中楼层(共5层)1980年建板楼,,-
,,,,,,,,,,,,
西城,平原里小区 ,3室1厅,84.92,805,94796,,南北,简装,无,中楼层(共5层)1998年建板塔结合,,-
,,,,,,,,,,,,
西城,枫桦豪景二期 ,3室1厅,130.65,1600,122465,,南北,简装,有电梯,低楼层(共12层)2003年建板塔结合,,-
,,,,,,,,,,,,
西城,格调 ,1室1厅,87.44,750,85774,,西,精装,无,低楼层(共24层)2007年建板塔结合,,-
,,,,,,,,,,,,
西城,乐城 ,1室1厅,45.48,410,90150,,东南西南,简装,有电梯,高楼层(共24层)2004年建板塔结合,,-
,,,,,,,,,,,,
西城,乐城 ,1室0厅,43,400,93024,,北,其他,有电梯,低楼层(共24层)2004年建板塔结合,,-
,,,,,,,,,,,,
西城,人定湖北巷 ,2室1厅,56.9,710,124781,,南北,简装,无电梯,底层(共6层)1980年建板楼,,-
,,,,,,,,,,,,
西城,荣丰2008 ,1室0厅,24.37,295,121051,,北,精装,有电梯,顶层(共26层)2006年建塔楼,,-
,,,,,,,,,,,,
西城,荣丰2008 ,1室0厅,24.37,295,121051,房本满五年,北,精装,有电梯,顶层(共26层)2006年建塔楼,,-
,,,,,,,,,,,,
西城,大六部口 ,2室1厅,64,750,117188,房本满五年,南北,其他,无电梯,顶层(共6层)1982年建板楼,,-
,,,,,,,,,,,,
西城,中基大厦 ,2房间1卫,76.15,366,48064,房本满五年,南,精装,无,高楼层(共15层)2012年建,,-
,,,,,,,,,,,,
西城,天桥北里 ,1室1厅,51.64,413,79977,房本满五年,东西,简装,无,高楼层(共7层)2002年建板楼,,-
,,,,,,,,,,,,
西城,京师吉地 ,1室1厅,51.96,779,149924,房本满五年,西,精装,无,中楼层(共20层)2011年建板塔结合,,-
,,,,,,,,,,,,
西城,天安国汇 ,2室1厅,163.67,1470,89815,,南,其他,有电梯,中楼层(共18层)2008年建塔楼,,-
,,,,,,,,,,,,
西城,华尊大厦 ,2室1厅,172.54,900,52162,,西南,简装,有电梯,高楼层(共18层)2003年建塔楼,,-
,,,,,,,,,,,,
西城,荣丰2008 ,1室1厅,31.9,405,126960,,南,简装,有电梯,中楼层(共20层)2004年建塔楼,,-
,,,,,,,,,,,,
西城,玺源台 ,1室1厅,71.76,740,103122,,西,精装,有电梯,低楼层(共27层)2013年建板楼,,-
,,,,,,,,,,,,
西城,广安苑一期 ,2室1厅,71.86,750,104370,,南北,简装,有电梯,低楼层(共11层)1999年建板塔结合,,-
,,,,,,,,,,,,
西城,锦上国际公寓 ,1室1厅,59.81,535,89450,,南,简装,有电梯,中楼层(共16层)2007年建塔楼,,-
,,,,,,,,,,,,
西城,六铺炕三区 ,3室1厅,73.8,1030,139567,,南北,其他,无,顶层(共6层)1992年建板楼,,-
,,,,,,,,,,,,
西城,新康街甲一号 ,3室2厅,94.01,1300,138284,,南北,简装,有电梯,中楼层(共13层)1998年建板塔结合,,-
,,,,,,,,,,,,
西城,新康街甲一号 ,1室1厅,51.87,730,140737,,西南,简装,有电梯,中楼层(共13层)1998年建板塔结合,,-
,,,,,,,,,,,,
西城,青春无限 ,1室1厅,67.49,500,74086,,北,其他,有电梯,顶层(共22层)2004年建塔楼,,-
,,,,,,,,,,,,
西城,羊肉胡同120号院 ,3室1厅,87.2,940,107799,,南北,精装,无电梯,顶层(共6层)1990年建板楼,,-
,,,,,,,,,,,,
西城,京师吉地 ,1室1厅,60.3,885,146767,,西,精装,有电梯,中楼层(共20层)2011年建板塔结合,,-
,,,,,,,,,,,,
西城,汽南小区 ,2室1厅,46,570,123914,,东西,精装,无电梯,中楼层(共5层)1970年建板楼,,-
,,,,,,,,,,,,
西城,德胜置业 ,1室0厅,91.33,820,89785,,北,精装,有电梯,高楼层(共15层)2006年建板楼,,-
,,,,,,,,,,,,
西城,广安门外南街 ,1室1厅,59.15,520,87913,,东,精装,有电梯,高楼层(共13层)1998年建板塔结合,,-
,,,,,,,,,,,,
西城,万博苑 ,3室1厅,151.61,1286,84823,,西北,简装,有电梯,低楼层(共23层)1999年建塔楼,,-
,,,,,,,,,,,,
西城,扣钟北里 ,2室1厅,56.8,540,95071,,南北,精装,无电梯,顶层(共6层)1991年建板楼,,-
,,,,,,,,,,,,
西城,荣丰2008 ,1室0厅,28.71,320,111460,,北,精装,有电梯,低楼层(共26层)2006年建塔楼,,-
,,,,,,,,,,,,
西城,右安门内大街 ,1室1厅,45.06,405,89881,,西北,其他,无电梯,底层(共7层)1991年建板楼,,-
,,,,,,,,,,,,
西城,南礼士路46号院 ,1室1厅,76.51,1070,139851,,西,精装,无,低楼层(共25层)2014年建板楼,,-
,,,,,,,,,,,,
朝阳,曙光里 ,2室1厅,64.94,435,66985,房本满五年,东南,简装,无,低楼层(共18层)1992年建塔楼,,-
,,,,,,,,,,,,
朝阳,畅清园 ,2室1厅,82.01,610,74382,房本满五年,南北,简装,无,中楼层(共7层)2000年建板楼,,-
,,,,,,,,,,,,
朝阳,嘉润花园 ,2室1厅,114.15,730,63951,房本满五年,东南,简装,无,低楼层(共28层)2001年建塔楼,,-
,,,,,,,,,,,,
朝阳,万科青青家园 ,3室1厅,126.04,680,53952,房本满五年,南北,精装,无,中楼层(共5层)2004年建板楼,,-
,,,,,,,,,,,,
朝阳,利泽西园 ,2室1厅,99.98,649.9,65000,房本满五年,东南,简装,无,中楼层(共24层)1999年建塔楼,,-
,,,,,,,,,,,,
朝阳,北苑家园绣菊园 ,2室1厅,111.03,530,47735,房本满五年,西南,精装,无,高楼层(共25层)2001年建塔楼,,-
,,,,,,,,,,,,
朝阳,季景沁园 ,3室1厅,138.69,1200,86524,房本满五年,南,精装,无,高楼层(共28层)2007年建板塔结合,,-
,,,,,,,,,,,,
朝阳,保利嘉园三号院 ,2室1厅,62.23,315,50619,房本满五年,南,精装,无,低楼层(共11层)2010年建板塔结合,,-
,,,,,,,,,,,,
朝阳,东润枫景三期 ,6室2厅,327.27,1380,42168,房本满五年,东南北,精装,无,底层(共15层)2003年建板楼,,-
,,,,,,,,,,,,
朝阳,望京西园三区 ,3室1厅,153.28,900,58717,房本满五年,南北,简装,无,中楼层(共22层)2000年建塔楼,,-
,,,,,,,,,,,,
朝阳,翠成馨园 ,2室1厅,82.97,408,49175,房本满五年,东南,精装,无,高楼层(共28层)2009年建塔楼,,-
,,,,,,,,,,,,
朝阳,方舟苑二期 ,3室1厅,117.87,820,69569,房本满五年,东南,精装,无,高楼层(共24层)2001年建塔楼,,-
,,,,,,,,,,,,
朝阳,富力又一城C区 ,2室2厅,89.31,500,55985,房本满五年,南,精装,无,低楼层(共22层)2011年建板楼,,-
,,,,,,,,,,,,
朝阳,北苑家园望春园 ,3室1厅,135.99,805,59196,房本满五年,东南,精装,无,高楼层(共23层)2008年建板塔结合,,-
,,,,,,,,,,,,
朝阳,高家园四区 ,2室1厅,58.35,305,52271,房本满五年,东南,简装,无,顶层(共6层)1983年建塔楼,,-
,,,,,,,,,,,,
朝阳,南新园 ,2室1厅,78.11,435,55691,房本满五年,东南,简装,无,中楼层(共24层)1997年建塔楼,,-
,,,,,,,,,,,,
朝阳,柳芳北里 ,2室1厅,60.15,480,79801,房本满五年,南,精装,无,高楼层(共16层)1988年建塔楼,,-
,,,,,,,,,,,,
朝阳,澳林春天二期 ,2室2厅,126.8,860,67824,房本满五年,西南,精装,无,低楼层(共24层)2000年建塔楼,,-
,,,,,,,,,,,,
朝阳,安园 ,2室1厅,61.98,485,78252,房本满五年,南北,简装,无,顶层(共6层)1993年建板楼,,-
,,,,,,,,,,,,
朝阳,农展南里 ,2室1厅,64.4,450,69876,房本满五年,南北,精装,无,低楼层(共6层)1980年建板楼,,-
,,,,,,,,,,,,
朝阳,卧龙小区 ,2室1厅,67.7,580,85673,房本满五年,西南,精装,无,中楼层(共6层)1996年建板楼,,-
,,,,,,,,,,,,
朝阳,美华世纪 ,2室1厅,75.2,600,79788,房本满五年,南北,精装,无,高楼层(共11层)2004年建塔楼,,-
,,,,,,,,,,,,
朝阳,朝庭公寓 ,2室1厅,114.89,825,71808,房本满五年,东西,精装,有电梯,中楼层(共27层)2008年建板塔结合,,-
,,,,,,,,,,,,
朝阳,沿海赛洛城 ,2室1厅,93.06,599,64368,房本满五年,东南,精装,无,高楼层(共24层)2007年建板塔结合,,-
,,,,,,,,,,,,
朝阳,农光南路 ,2室1厅,70.22,407,57961,房本满五年,南北,精装,无,中楼层(共4层)1993年建板楼,,-
,,,,,,,,,,,,
朝阳,金地国际花园 ,4室2厅,287.71,2688,93428,房本满五年,东南西北,精装,无,顶层(共33层)2004年建板塔结合,,-
,,,,,,,,,,,,
朝阳,SOHO北京公馆 ,3室2厅,310.35,2000,64444,房本满五年,南北,精装,无,中楼层(共25层)2008年建塔楼,,-
,,,,,,,,,,,,
朝阳,逸翠园 ,3室2厅,127.77,1000,78266,房本满五年,南北,精装,无,中楼层(共9层)2006年建板楼,,-
,,,,,,,,,,,,
朝阳,亮马嘉园 ,2室1厅,89.95,610,67816,房本满五年,东西,精装,无,中楼层(共18层)2003年建板塔结合,,-
,,,,,,,,,,,,
朝阳,润枫水尚 ,2室1厅,105.21,850,80791,房本满五年,南北,精装,无,低楼层(共15层)2008年建板楼,,-
,,,,,,,,,,,,
朝阳,亮马嘉园 ,2室1厅,89.95,610,67816,房本满五年,东西,精装,无,中楼层(共18层)2003年建板塔结合,,-
,,,,,,,,,,,,
朝阳,九龙花园 ,2室1厅,82.45,540,65495,房本满五年,西南,精装,无,高楼层(共22层)2001年建板塔结合,,-
,,,,,,,,,,,,
朝阳,金星园 ,2室2厅,103.15,980,95008,房本满五年,西南,精装,无,低楼层(共12层)2004年建板塔结合,,-
,,,,,,,,,,,,
朝阳,奥林匹克花园一期 ,3室2厅,120.52,880,73017,房本满五年,南北,精装,无,中楼层(共4层)2003年建板楼,,-
,,,,,,,,,,,,
朝阳,珠江帝景 ,2室2厅,123.81,1050,84808,房本满五年,东南,精装,无,中楼层(共26层)2004年建塔楼,,-
,,,,,,,,,,,,
朝阳,芍药居2号院 ,2室1厅,57.2,446,77973,房本满五年,南北,精装,无,底层(共5层)1993年建板楼,,-
,,,,,,,,,,,,
朝阳,富力城A区 ,3室2厅,130.3,1300,99770,房本满五年,南,精装,无,低楼层(共28层)2004年建板塔结合,,-
,,,,,,,,,,,,
朝阳,懿品阁 ,1室1厅,66.65,537,80571,房本满五年,南,精装,无,中楼层(共18层)2005年建板塔结合,,-
,,,,,,,,,,,,
朝阳,富力阳光美园 ,1室1厅,68.69,350,50954,房本满五年,南,精装,无,低楼层(共27层)2010年建塔楼,,-
,,,,,,,,,,,,
朝阳,点击未来 ,1室1厅,44.68,320,71621,房本满五年,西西北,其他,有电梯,中楼层(共14层)2004年建板塔结合,,-
,,,,,,,,,,,,
朝阳,保利嘉园三号院 ,2室2厅,89.21,418,46856,房本满五年,西南北,精装,无,低楼层(共24层)2010年建塔楼,,-
,,,,,,,,,,,,
朝阳,三源里南小街 ,2室1厅,61.5,435,70732,房本满五年,南北,精装,无,中楼层(共6层)1983年建板楼,,-
,,,,,,,,,,,,
朝阳,南湖东园二区 ,2室1厅,63.93,499,78055,房本满五年,南北,简装,无,高楼层(共6层)1997年建板楼,,-
,,,,,,,,,,,,
朝阳,翠成馨园 ,2室1厅,91.78,420,45762,房本满五年,南,精装,无,中楼层(共18层)2007年建板塔结合,,-
,,,,,,,,,,,,
朝阳,东直门外大街 ,3室1厅,88.89,755,84937,房本满五年,东南,简装,无,低楼层(共16层)1992年建塔楼,,-
,,,,,,,,,,,,
朝阳,华威西里 ,2室1厅,64.51,400,62006,房本满五年,南北,精装,无,中楼层(共6层)1993年建板楼,,-
,,,,,,,,,,,,
朝阳,万象新天一区 ,2室1厅,108.67,650,59815,房本满五年,南北,精装,无,低楼层(共12层)2005年建板塔结合,,-
,,,,,,,,,,,,
朝阳,西坝河西里 ,2室1厅,54.58,403,73837,房本满五年,南北,简装,无,高楼层(共6层)1994年建板楼,,-
,,,,,,,,,,,,
朝阳,甜水园东里 ,2室1厅,60.54,385,63595,房本满五年,南,简装,无,中楼层(共12层)1992年建板塔结合,,-
,,,,,,,,,,,,
朝阳,望京西园三区 ,2室1厅,102.17,690,67535,房本满五年,西南,精装,无,低楼层(共22层)2000年建塔楼,,-
,,,,,,,,,,,,
朝阳,新纪家园 ,3室2厅,112.86,780,69113,房本满五年,西南,简装,无,底层(共24层)2002年建塔楼,,-
,,,,,,,,,,,,
朝阳,南湖中园一区 ,2室1厅,74.85,540,72145,房本满五年,南北,精装,无电梯,中楼层(共7层)1999年建板楼,,-
,,,,,,,,,,,,
朝阳,左家庄北里 ,2室1厅,57.5,410,71305,房本满五年,南北,精装,无,中楼层(共6层)1986年建板楼,,-
,,,,,,,,,,,,
朝阳,凤凰城二期 ,2室1厅,114.96,1250,108734,房本满五年,东西,精装,无,高楼层(共32层)2005年建板楼,,-
,,,,,,,,,,,,
朝阳,京友公寓 ,3室1厅,154.25,1300,84279,房本满五年,南北,简装,无,中楼层(共13层)1995年建板楼,,-
,,,,,,,,,,,,
朝阳,柏林爱乐一期 ,1室1厅,65.9,395,59940,房本满五年,东,精装,无,底层(共11层)2002年建板楼,,-
,,,,,,,,,,,,
朝阳,松榆里 ,2室1厅,54.73,340,62124,房本满五年,南北,简装,无,中楼层(共6层)1991年建板楼,,-
,,,,,,,,,,,,
朝阳,和平街十二区 ,3室1厅,102.88,870,84565,,南北,简装,无,顶层(共14层)2001年建板塔结合,,-
,,,,,,,,,,,,
朝阳,大西洋新城E区 ,2室1厅,91.96,990,107656,,西南,精装,无,低楼层(共23层)2010年建塔楼,,-
,,,,,,,,,,,,
朝阳,安翔里小区 ,1室1厅,45.1,340,75389,,南,精装,无,低楼层(共6层)1992年建板楼,,-
,,,,,,,,,,,,
朝阳,北苑家园茉藜园 ,2室1厅,88.99,520,58434,房本满五年,西南,简装,无,中楼层(共26层)2004年建塔楼,,-
,,,,,,,,,,,,
朝阳,苹果派 ,1室1厅,42.96,255,59358,房本满五年,北,精装,无,底层(共11层)2007年建板楼,,-
,,,,,,,,,,,,
朝阳,天鹅湾南区 ,2室2厅,125.61,960,76428,房本满五年,东南,精装,无,低楼层(共17层)2009年建塔楼,,-
,,,,,,,,,,,,
朝阳,和平街十一区 ,2室1厅,93.99,775,82456,房本满五年,南,简装,无,低楼层(共21层)1998年建塔楼,,-
,,,,,,,,,,,,
朝阳,北纬40度二期 ,1室1厅,70.86,590,83263,房本满五年,南,精装,无,低楼层(共29层)2009年建板楼,,-
,,,,,,,,,,,,
朝阳,保利中央公园 ,4室2厅,178.64,2150,120354,房本满五年,南北,精装,无,低楼层(共25层)2012年建板楼,,-
,,,,,,,,,,,,
朝阳,松榆西里 ,2室1厅,63.91,360,56330,房本满五年,西北,精装,无,中楼层(共20层)1988年建塔楼,,-
,,,,,,,,,,,,
朝阳,禧福汇 ,3室1厅,137.3,1150,83759,房本满五年,南北,精装,无,高楼层(共20层)2008年建板塔结合,,-
